NO_OF_FRAMES	2000
NO_OF_CAMERAS	10
NO_OF_MARKERS	15
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2026-01-19, 10:19:43.755	2063631.96175450
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0002	New 0003	New 0004	New 0005	New 0006	New 0007	New 0008	New 0009	New 0010	New 0011	New 0012	New 0013	New 0014	New 0015
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	New 0000 X	New 0000 Y	New 0000 Z	New 0002 X	New 0002 Y	New 0002 Z	New 0003 X	New 0003 Y	New 0003 Z	New 0004 X	New 0004 Y	New 0004 Z	New 0005 X	New 0005 Y	New 0005 Z	New 0006 X	New 0006 Y	New 0006 Z	New 0007 X	New 0007 Y	New 0007 Z	New 0008 X	New 0008 Y	New 0008 Z	New 0009 X	New 0009 Y	New 0009 Z	New 0010 X	New 0010 Y	New 0010 Z	New 0011 X	New 0011 Y	New 0011 Z	New 0012 X	New 0012 Y	New 0012 Z	New 0013 X	New 0013 Y	New 0013 Z	New 0014 X	New 0014 Y	New 0014 Z	New 0015 X	New 0015 Y	New 0015 Z	
1026	10.25000	819.812	277.933	24.768	696.053	-177.518	98.154	622.385	-184.106	950.019	692.959	7.064	1466.915	688.130	219.838	100.253	800.403	207.929	523.702	807.178	-128.714	1475.982	901.371	215.471	65.106	632.361	167.767	79.673	820.022	-229.578	25.284	779.746	167.697	1473.105	640.649	-115.165	80.564	822.085	-178.441	514.908	584.457	190.639	967.790	906.494	-166.721	55.771
1027	10.26000	819.529	278.084	25.406	696.260	-177.549	97.772	617.230	-184.444	945.413	694.498	7.266	1460.472	687.935	219.585	100.102	803.802	210.591	522.523	809.016	-128.362	1468.079	900.831	215.840	66.446	632.081	167.655	79.437	820.013	-229.540	25.309	781.283	167.824	1465.372	640.515	-115.223	80.320	824.909	-180.254	513.570	579.227	190.468	963.014	906.367	-166.694	56.008
1028	10.27000	819.232	278.270	26.154	696.194	-177.914	97.949	611.934	-184.834	940.474	696.005	7.368	1453.537	687.526	219.302	100.098	807.285	213.296	521.154	810.820	-128.030	1459.733	900.286	216.205	67.869	631.717	167.597	79.351	819.926	-229.499	25.269	782.770	168.031	1457.137	640.461	-115.168	80.081	827.753	-182.091	512.175	573.877	190.571	957.837	906.280	-166.693	56.185
1029	10.28000	819.004	278.419	26.711	696.396	-177.583	97.404	606.330	-185.236	935.303	697.562	7.515	1446.123	687.342	219.064	99.952	810.778	215.961	519.690	812.528	-127.744	1450.771	899.864	216.546	69.038	631.612	167.542	79.166	819.879	-229.529	25.297	784.306	168.317	1448.569	640.402	-115.135	79.800	830.452	-184.028	510.739	568.375	191.085	952.156	906.195	-166.668	56.362
1030	10.29000	818.882	278.490	27.064	696.658	-177.506	96.979	600.707	-185.719	929.870	699.108	7.684	1438.288	687.454	218.860	99.697	814.121	218.556	518.112	814.231	-127.482	1441.398	899.654	216.800	69.786	631.680	167.434	78.914	819.858	-229.512	25.327	785.844	168.623	1439.355	640.331	-115.147	79.509	833.086	-185.930	509.161	562.826	191.986	946.189	906.131	-166.464	56.492
1031	10.30000	818.835	278.510	27.217	696.758	-177.425	96.662	595.025	-186.258	924.114	700.531	7.852	1430.207	687.636	218.628	99.326	817.271	221.089	516.556	815.858	-127.244	1431.548	899.523	216.853	70.229	631.713	167.391	78.752	819.836	-229.447	25.331	787.430	168.933	1429.740	640.161	-115.170	79.164	835.767	-187.993	507.747	557.452	193.257	940.249	905.928	-166.246	56.498
1032	10.31000	818.772	278.531	27.502	696.830	-177.241	96.241	589.446	-185.054	916.827	702.045	8.133	1421.674	687.660	218.455	99.018	820.164	223.667	515.012	817.433	-126.983	1421.342	899.341	216.908	71.045	631.636	167.258	78.502	819.831	-229.519	25.325	789.071	169.367	1419.828	640.032	-115.118	78.963	838.438	-189.976	506.185	552.265	194.841	934.213	905.784	-166.204	56.728
1033	10.32000	818.659	278.571	27.858	696.958	-177.060	95.750	583.673	-185.499	910.384	703.617	8.509	1412.787	687.431	218.223	98.777	822.892	226.192	513.475	818.988	-126.721	1410.649	899.008	217.035	71.878	631.485	167.215	78.283	819.734	-229.520	25.212	790.715	169.869	1409.480	640.019	-115.058	78.757	840.983	-191.932	504.748	547.134	196.649	927.835	905.685	-166.221	56.924
1034	10.33000	818.533	278.611	28.231	697.123	-176.967	95.491	577.958	-186.193	903.929	705.227	8.957	1403.565	687.246	218.056	98.578	825.538	228.601	511.941	820.520	-126.429	1399.716	898.676	217.217	72.762	631.331	167.192	78.112	819.735	-229.515	25.388	792.416	170.369	1398.798	640.035	-115.037	78.546	843.408	-193.868	503.262	542.120	198.393	921.203	905.616	-166.210	57.098
1035	10.34000	818.449	278.658	28.373	697.273	-176.713	95.105	572.530	-186.457	897.258	706.857	9.529	1394.059	687.258	217.940	98.313	828.099	230.852	510.398	821.941	-126.090	1388.438	898.481	217.398	73.312	631.305	167.179	77.963	819.713	-229.436	25.334	794.163	170.953	1387.908	640.045	-114.912	78.371	845.658	-195.836	501.942	537.323	199.974	914.405	905.509	-166.193	57.322
1036	10.35000	818.423	278.700	28.306	697.370	-176.659	94.988	567.389	-186.640	890.497	708.494	10.147	1384.229	687.424	217.894	97.937	830.398	232.962	508.972	823.356	-125.708	1376.890	898.385	217.511	73.513	631.397	167.158	77.776	819.683	-229.463	25.459	795.969	171.542	1376.734	639.990	-114.838	78.195	847.692	-197.850	500.513	532.713	201.436	907.296	905.412	-166.239	57.552
1037	10.36000	818.398	278.708	28.178	697.360	-176.426	94.667	562.351	-188.197	884.627	710.161	10.834	1374.266	687.616	217.825	97.498	832.510	234.928	507.652	824.735	-125.363	1365.180	898.314	217.637	73.574	631.494	167.171	77.591	819.615	-229.451	25.439	797.828	172.152	1365.321	639.912	-114.804	78.056	849.553	-199.855	499.226	528.298	202.801	900.014	905.244	-166.297	57.817
1038	10.37000	818.391	278.721	28.190	697.297	-176.370	94.551	557.647	-187.885	877.205	711.882	11.576	1364.115	687.754	217.749	97.171	834.431	236.768	506.362	826.043	-124.962	1353.166	898.247	217.669	73.753	631.535	167.135	77.463	819.595	-229.447	25.409	799.702	172.868	1353.768	639.828	-114.765	77.953	851.324	-201.684	497.906	523.968	203.879	892.516	905.087	-166.322	58.120
1039	10.38000	818.365	278.713	28.222	697.266	-176.164	94.272	553.162	-187.496	869.621	713.628	12.305	1353.919	687.851	217.653	96.914	836.270	238.458	505.116	827.379	-124.559	1341.101	898.145	217.695	73.900	631.567	167.041	77.244	819.502	-229.447	25.418	801.550	173.620	1342.062	639.748	-114.708	77.781	852.996	-203.394	496.804	519.627	204.650	885.128	904.951	-166.359	58.365
1040	10.39000	818.345	278.738	28.176	697.280	-176.023	94.167	548.806	-187.166	862.074	715.453	13.134	1343.683	687.972	217.532	96.622	838.031	240.044	503.934	828.628	-124.136	1328.998	898.107	217.719	73.898	631.640	166.962	77.078	819.443	-229.411	25.405	803.300	174.347	1330.281	639.737	-114.603	77.643	854.291	-205.165	495.628	515.194	205.342	877.947	904.798	-166.367	58.669
1041	10.40000	818.299	278.735	28.152	697.200	-175.753	93.952	544.356	-186.866	854.584	717.172	13.933	1333.253	688.098	217.428	96.378	839.742	241.629	502.856	829.851	-123.689	1316.794	898.033	217.753	73.990	631.681	166.867	76.976	819.408	-229.476	25.465	805.019	175.082	1318.447	639.704	-114.495	77.522	855.679	-206.518	494.646	510.779	206.125	871.047	904.654	-166.375	59.016
1042	10.41000	818.263	278.787	28.133	697.144	-175.591	93.805	539.827	-186.532	847.182	718.976	14.895	1322.934	688.245	217.407	96.211	841.408	243.124	501.888	831.033	-123.211	1304.725	897.973	217.866	74.010	631.737	166.870	76.920	819.385	-229.516	25.525	806.558	175.741	1306.575	639.676	-114.386	77.392	856.898	-207.740	493.630	506.405	207.233	864.498	904.496	-166.362	59.317
1043	10.42000	818.174	278.926	28.003	697.010	-175.286	93.602	535.106	-186.333	839.818	720.617	15.769	1312.434	688.414	217.405	95.971	842.926	244.562	500.963	832.065	-122.707	1292.649	897.932	218.048	73.945	631.836	166.856	76.801	819.326	-229.485	25.548	807.986	176.414	1294.866	639.623	-114.263	77.223	857.957	-208.939	492.702	502.088	208.602	858.131	904.370	-166.452	59.696
1044	10.43000	817.830	279.222	27.884	696.874	-175.089	93.506	530.370	-186.125	832.582	722.207	16.779	1301.959	688.559	217.421	95.777	844.328	246.001	500.154	833.034	-122.221	1280.675	897.888	218.204	73.896	631.898	166.838	76.744	819.260	-229.506	25.546	809.249	176.996	1283.061	639.546	-114.199	77.084	858.962	-209.946	491.872	497.890	210.030	851.839	904.242	-166.510	60.137
1045	10.44000	817.910	279.711	28.261	696.812	-174.905	93.404	525.728	-186.017	825.496	723.732	17.738	1291.475	688.651	217.412	95.581	845.614	247.422	499.446	833.858	-121.705	1268.797	897.814	218.338	73.875	631.949	166.813	76.683	819.214	-229.483	25.528	810.287	177.675	1271.525	639.492	-114.099	76.969	859.780	-210.927	491.172	493.838	211.338	845.473	904.087	-166.589	60.536
1046	10.45000	817.828	279.815	28.150	696.693	-174.689	93.214	521.177	-185.850	818.431	725.122	18.767	1281.208	688.667	217.367	95.367	846.676	248.944	498.780	834.566	-121.191	1257.123	897.745	218.496	73.881	631.995	166.736	76.544	819.108	-229.528	25.615	811.278	178.302	1260.096	639.460	-114.020	76.781	860.460	-211.838	490.471	489.945	212.421	838.949	903.966	-166.678	60.943
1047	10.46000	817.756	279.933	27.989	696.621	-174.521	93.120	516.920	-185.651	811.435	726.352	19.844	1271.131	688.727	217.376	95.111	847.546	250.416	498.030	835.154	-120.673	1245.623	897.681	218.732	73.830	632.080	166.675	76.437	819.044	-229.598	25.587	811.956	178.925	1248.848	639.446	-113.903	76.705	860.991	-212.750	489.733	486.221	213.267	832.163	903.844	-166.863	61.290
1048	10.47000	817.687	280.055	27.762	696.565	-174.254	93.006	512.760	-185.423	804.561	727.483	20.799	1261.270	688.859	217.427	94.866	848.206	251.798	497.342	835.644	-120.160	1234.431	897.648	218.985	73.667	632.203	166.597	76.351	818.946	-229.711	25.652	812.048	179.197	1236.981	639.446	-113.756	76.606	861.307	-213.740	489.107	482.658	213.891	825.257	903.730	-167.068	61.605
1049	10.48000	817.680	280.129	27.601	696.432	-174.140	93.009	508.690	-185.155	797.869	728.457	21.665	1251.629	688.972	217.480	94.640	848.738	253.105	496.617	835.958	-119.685	1223.484	897.648	219.156	73.486	632.327	166.599	76.315	818.822	-229.755	25.707	812.506	179.818	1226.241	639.483	-113.634	76.529	861.438	-215.575	489.159	479.397	214.508	818.442	903.595	-167.243	61.961
1050	10.49000	817.705	280.118	27.442	696.300	-174.004	92.927	504.674	-184.911	791.221	729.143	22.316	1242.324	688.951	217.504	94.374	849.282	254.351	496.034	836.162	-119.225	1212.893	897.663	219.189	73.338	632.412	166.595	76.306	818.710	-229.912	25.765	812.817	180.403	1215.865	639.466	-113.493	76.489	861.529	-216.679	488.785	476.363	215.224	811.834	903.388	-167.431	62.390
1051	10.50000	817.714	280.127	27.382	696.197	-173.892	92.866	500.791	-183.125	783.510	729.560	22.830	1233.339	688.834	217.272	93.984	849.777	255.605	495.522	836.258	-118.815	1202.673	897.626	219.251	73.283	632.453	166.611	76.305	818.621	-229.923	25.748	813.035	180.942	1205.846	639.421	-113.421	76.403	861.498	-217.608	488.333	473.526	215.947	805.522	903.237	-167.648	62.709
1052	10.51000	817.690	280.188	27.261	696.110	-173.751	92.757	496.942	-183.259	777.464	729.743	23.136	1224.667	688.925	217.602	94.181	850.212	256.803	495.045	836.231	-118.473	1192.774	897.594	219.369	73.267	632.492	166.612	76.320	818.481	-229.956	25.672	813.120	181.437	1196.190	639.336	-113.352	76.362	861.423	-218.408	487.947	470.678	216.484	799.359	903.068	-167.890	63.034
1053	10.52000	817.701	280.209	27.126	696.030	-173.691	92.835	492.995	-185.667	773.654	729.814	23.459	1216.219	688.940	217.609	94.100	850.621	258.000	494.580	836.122	-118.160	1183.287	897.587	219.443	73.213	632.538	166.641	76.329	818.367	-230.149	25.631	813.027	181.844	1186.929	639.290	-113.233	76.288	861.285	-219.083	487.820	467.707	216.869	793.241	902.911	-168.050	63.324
1054	10.53000	817.728	280.266	26.982	695.968	-173.533	92.763	489.546	-184.656	767.541	729.733	23.767	1208.065	688.985	217.697	94.067	850.964	259.152	494.113	835.876	-117.881	1174.223	897.603	219.542	73.130	632.648	166.612	76.333	818.212	-230.154	25.740	812.813	182.144	1178.092	639.295	-113.137	76.240	860.965	-219.385	487.328	464.840	217.188	787.096	902.770	-168.272	63.604
1055	10.54000	817.745	280.275	26.795	695.746	-173.334	92.600	486.270	-183.432	761.372	729.546	24.030	1200.187	689.095	217.746	93.939	851.151	260.153	493.698	835.420	-117.579	1165.480	897.651	219.648	72.954	632.718	166.627	76.390	818.120	-230.291	25.638	812.465	182.414	1169.626	639.276	-113.045	76.199	860.626	-220.148	487.439	462.126	217.551	781.042	902.650	-168.461	63.836
1056	10.55000	817.770	280.315	26.638	695.716	-173.342	92.711	483.333	-182.409	755.483	728.995	23.856	1192.944	689.175	217.789	93.875	851.277	261.106	493.484	834.865	-117.344	1157.149	897.689	219.691	72.850	632.753	166.678	76.381	818.080	-230.313	25.577	811.977	182.635	1161.470	639.304	-112.968	76.177	860.332	-220.265	487.127	459.555	218.080	775.263	902.595	-168.537	63.891
1057	10.56000	817.809	280.343	26.467	695.770	-173.380	92.787	480.521	-182.273	750.383	728.458	24.108	1185.577	689.228	217.929	93.864	851.287	261.892	493.373	834.147	-117.066	1149.210	897.717	219.811	72.696	632.801	166.737	76.450	818.095	-230.292	25.673	811.346	182.813	1153.711	639.309	-112.954	76.174	860.108	-220.515	487.312	457.100	218.666	769.657	902.638	-168.508	63.805
1058	10.57000	817.854	280.350	26.345	695.844	-173.086	92.568	477.583	-181.435	744.981	727.763	24.362	1178.433	689.275	218.051	93.852	851.219	262.538	493.331	833.321	-116.791	1141.566	897.779	219.822	72.594	632.798	167.091	76.499	818.139	-230.246	25.595	810.610	182.992	1146.185	639.395	-112.837	76.218	859.608	-220.257	486.932	454.706	219.163	764.396	902.713	-168.498	63.738
1059	10.58000	817.895	280.337	26.277	695.852	-172.975	92.577	474.677	-180.893	740.033	726.934	24.633	1171.581	689.270	218.077	93.830	850.974	263.068	493.371	832.420	-116.557	1134.273	897.799	219.825	72.526	632.799	167.133	76.540	818.118	-230.284	25.614	809.784	183.142	1139.005	639.500	-112.722	76.300	859.041	-220.478	487.056	452.290	219.462	759.365	902.726	-168.553	63.718
1060	10.59000	817.899	280.314	26.268	695.823	-173.032	92.717	471.809	-180.727	735.450	726.058	24.874	1164.902	689.208	218.070	93.839	850.648	263.530	493.482	831.419	-116.327	1127.273	897.773	219.811	72.624	632.786	167.165	76.596	818.127	-230.332	25.708	808.855	183.309	1131.970	639.563	-112.653	76.328	858.465	-220.686	487.187	449.907	219.624	754.630	902.723	-168.593	63.701
1061	10.60000	817.897	280.291	26.279	695.821	-173.059	92.817	468.899	-180.693	731.023	725.040	25.113	1158.521	689.119	218.121	93.848	850.207	263.984	493.590	830.327	-116.131	1120.543	897.743	219.794	72.670	632.785	167.146	76.602	818.091	-230.290	25.662	807.834	183.444	1125.287	639.530	-112.664	76.318	857.685	-220.900	487.328	447.547	219.663	749.941	902.725	-168.661	63.724
1062	10.61000	817.901	280.281	26.308	695.753	-173.009	92.796	465.991	-180.549	726.564	723.924	25.278	1152.344	688.992	218.134	93.854	849.662	264.517	493.747	829.170	-115.968	1114.023	897.688	219.746	72.832	632.735	167.142	76.628	818.090	-230.324	25.647	806.795	183.948	1119.382	639.488	-112.630	76.295	856.896	-221.191	487.491	445.157	219.596	745.473	902.752	-168.667	63.683
1063	10.62000	817.859	280.283	26.390	695.728	-172.748	92.576	463.192	-180.238	721.953	722.675	25.446	1146.372	688.865	218.068	93.853	849.012	265.052	493.841	827.871	-115.811	1107.818	897.629	219.783	73.038	632.661	167.151	76.604	818.095	-230.310	25.589	805.640	184.100	1113.303	639.510	-112.611	76.291	855.950	-221.792	488.023	442.722	219.440	741.046	902.800	-168.706	63.702
1064	10.63000	817.849	280.328	26.401	695.668	-172.808	92.616	460.631	-179.946	717.419	721.271	25.523	1140.582	688.765	218.155	93.834	848.244	265.633	493.965	826.493	-115.707	1101.807	897.541	219.850	73.174	632.636	167.193	76.628	818.114	-230.300	25.550	804.290	184.106	1107.340	639.584	-112.549	76.360	855.027	-222.084	488.406	440.251	219.348	736.727	902.838	-168.757	63.668
1065	10.64000	817.823	280.354	26.376	695.630	-172.862	92.665	457.992	-179.713	713.016	719.808	25.582	1134.963	688.717	218.227	93.814	847.395	266.143	494.168	825.051	-115.643	1096.066	897.497	219.923	73.235	632.628	167.201	76.611	818.115	-230.341	25.529	802.880	184.143	1101.705	639.644	-112.523	76.361	854.104	-222.551	488.918	437.664	219.287	732.402	902.857	-168.807	63.711
1066	10.65000	817.807	280.363	26.433	695.575	-172.887	92.593	455.352	-179.618	708.897	718.139	25.630	1129.523	688.650	218.223	93.761	846.460	266.614	494.404	823.463	-115.571	1090.491	897.441	219.994	73.399	632.597	167.189	76.624	818.095	-230.353	25.542	801.440	184.079	1096.176	639.632	-112.565	76.305	853.023	-222.108	488.690	435.071	219.330	727.985	902.871	-168.886	63.733
1067	10.66000	817.757	280.395	26.548	695.486	-172.885	92.464	452.557	-179.449	704.951	716.480	25.638	1124.184	688.538	218.290	93.778	845.396	267.027	494.675	821.828	-115.500	1085.110	897.342	220.124	73.641	632.558	167.170	76.606	818.092	-230.371	25.398	799.893	183.905	1090.692	639.656	-112.557	76.320	851.759	-223.263	489.568	432.472	219.361	723.601	902.893	-168.960	63.728
1068	10.67000	817.727	280.371	26.650	695.432	-173.054	92.515	449.750	-179.136	701.126	714.855	26.155	1118.654	688.427	218.314	93.757	844.248	267.440	494.922	820.140	-115.440	1079.953	897.259	220.150	73.860	632.520	167.156	76.581	818.111	-230.434	25.510	798.312	183.798	1085.525	639.577	-112.308	76.111	850.527	-222.665	489.178	429.783	219.459	719.413	902.889	-169.027	63.806
1069	10.68000	817.690	280.363	26.818	695.328	-173.168	92.492	446.990	-178.717	697.278	713.018	26.105	1113.636	688.275	218.303	93.776	843.022	267.831	495.231	818.407	-115.410	1074.956	897.119	220.130	74.162	632.475	167.091	76.562	818.109	-230.467	25.433	796.621	183.623	1080.516	639.574	-112.311	76.096	849.005	-223.064	489.570	426.875	219.625	715.593	902.855	-169.138	63.958
1070	10.69000	817.634	280.400	27.023	695.153	-173.366	92.593	444.183	-178.264	693.444	711.086	26.039	1108.759	688.057	218.278	93.741	841.663	268.264	495.556	816.609	-115.377	1070.111	896.998	220.183	74.537	632.391	167.073	76.547	818.074	-230.480	25.458	794.832	183.425	1075.607	639.547	-112.357	76.082	847.504	-223.303	489.978	423.913	219.731	711.960	902.791	-169.263	64.202
1071	10.70000	817.547	280.420	27.237	694.869	-173.500	92.582	441.267	-177.867	689.602	709.100	25.939	1104.005	687.840	218.263	93.750	840.203	268.729	495.887	814.784	-115.375	1065.445	896.809	220.297	75.031	632.303	167.077	76.519	818.063	-230.463	25.457	793.018	183.103	1070.931	639.468	-112.375	76.025	845.811	-223.522	490.415	420.904	219.801	708.456	902.671	-169.348	64.508
1072	10.71000	817.485	280.444	27.449	694.938	-171.063	90.272	438.296	-177.581	685.836	707.044	25.807	1099.480	687.617	218.323	93.796	838.632	269.179	496.257	812.928	-115.348	1060.906	896.610	220.384	75.329	632.188	167.074	76.475	817.978	-230.506	25.492	791.217	182.747	1066.360	639.313	-112.421	75.914	844.083	-223.755	490.862	417.902	219.845	705.032	902.535	-169.423	64.869
1073	10.72000	817.434	280.468	27.667	694.696	-170.975	90.127	435.194	-177.392	682.283	704.834	25.675	1095.061	687.420	218.392	93.832	836.932	269.619	496.647	810.984	-115.313	1056.597	896.454	220.467	75.767	632.068	167.062	76.451	817.904	-230.591	25.540	789.200	182.371	1061.996	639.200	-112.431	75.862	842.165	-224.611	491.882	414.879	219.933	701.592	902.400	-169.645	65.188
1074	10.73000	817.398	280.462	27.845	694.647	-170.138	89.372	431.985	-177.145	678.808	702.528	25.490	1090.717	687.155	218.539	93.874	835.205	269.934	497.124	809.005	-115.213	1052.426	896.280	220.539	76.230	631.955	167.106	76.420	817.782	-230.718	25.620	787.174	182.023	1057.828	639.147	-112.434	75.773	840.176	-224.099	491.916	411.875	220.074	698.096	902.251	-169.866	65.552
1075	10.74000	817.355	280.467	28.121	694.380	-170.234	89.352	428.732	-176.770	675.426	700.125	25.370	1086.526	686.881	218.492	93.802	833.410	270.141	497.690	806.909	-115.122	1048.452	896.123	220.474	76.763	631.825	167.164	76.379	817.758	-230.760	25.673	785.098	181.539	1053.671	639.079	-112.448	75.665	838.339	-224.082	492.457	408.839	220.298	694.617	902.128	-170.025	65.888
1076	10.75000	817.338	280.412	28.360	694.167	-170.084	89.134	425.537	-176.268	672.067	697.644	25.165	1082.401	686.650	218.592	93.805	831.596	270.241	498.299	804.762	-114.968	1044.656	895.945	220.465	77.275	631.742	167.195	76.325	817.665	-230.822	25.686	782.886	181.076	1049.748	639.036	-112.429	75.631	836.260	-224.265	493.104	405.724	220.582	691.140	902.024	-170.188	66.268
1077	10.76000	817.346	280.347	28.661	693.902	-170.167	89.175	422.407	-175.709	668.639	694.910	25.135	1078.367	686.421	218.698	93.822	829.725	270.246	498.896	802.471	-114.777	1041.028	895.754	220.390	77.739	631.655	167.208	76.255	817.616	-230.893	25.891	780.659	180.559	1045.874	638.958	-112.408	75.522	834.189	-224.120	493.628	402.479	220.874	687.713	901.864	-170.369	66.645
1078	10.77000	817.361	280.264	28.968	693.624	-170.247	89.145	418.978	-174.025	664.310	692.072	25.066	1074.424	686.173	218.677	93.757	827.807	270.180	499.554	800.141	-114.564	1037.612	895.612	220.222	78.346	631.578	167.204	76.179	817.503	-231.007	26.081	778.313	180.012	1042.193	638.918	-112.381	75.443	831.956	-224.122	494.267	399.142	221.076	684.292	901.754	-170.509	67.056
